idx,date_str,no2,Latitude,Longitude,AirQualityStation,s5p_path,img_path
144496,3-12-16,6.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144497,3-12-17,4.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144498,3-12-18,4.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144499,3-13-13,15.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144500,3-13-14,12.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144501,3-13-15,6.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144502,3-13-16,5.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144503,3-13-17,4.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144504,3-13-18,4.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144505,3-13-19,4.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144506,3-13-20,4.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144507,3-13-21,5.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144508,3-13-22,5.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144509,3-14-13,7.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144510,3-14-14,6.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144511,3-14-15,6.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144512,3-14-16,7.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144513,3-14-17,6.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144514,3-14-18,5.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144515,3-14-19,5.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144516,3-14-20,5.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144517,3-14-21,5.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144518,3-14-22,4.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144519,4-1-13,6.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144520,4-1-14,6.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144521,4-1-15,6.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144522,4-1-16,5.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144523,4-1-17,5.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144524,4-1-18,5.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144525,4-1-19,4.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144526,4-1-20,4.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144527,4-1-21,4.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144528,4-1-22,4.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144529,4-1-23,5.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144530,4-3-13,12.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144531,4-3-14,8.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144532,4-3-15,4.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144533,4-3-16,2.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144534,4-3-17,2.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144535,4-3-18,2.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144536,4-3-20,2.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144537,4-3-21,2.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144538,4-3-22,2.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144539,4-3-23,2.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144540,4-4-13,32.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144541,4-4-14,13.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144542,4-4-15,5.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144543,4-4-16,4.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144544,4-4-18,2.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144545,4-4-19,2.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144546,4-4-20,2.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144547,4-4-21,3.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144548,4-4-22,2.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144549,4-4-23,3.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144550,4-5-13,7.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144551,4-5-15,3.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144552,4-5-16,3.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144553,4-5-17,1.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144554,4-5-19,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144555,4-5-20,1.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144556,4-5-21,1.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144557,4-5-22,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144558,4-5-23,1.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144559,4-6-12,13.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144560,4-6-13,10.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144561,4-6-14,4.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144562,4-6-15,3.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144563,4-6-17,2.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144564,4-6-19,1.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144565,4-6-20,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144566,4-6-21,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144567,4-6-22,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144568,4-6-23,1.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144569,4-7-12,0.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144570,4-7-14,1.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144571,4-7-15,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144572,4-7-16,2.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144573,4-7-17,1.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144574,4-7-18,1.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144575,4-7-19,1.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144576,4-7-20,1.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144577,4-7-21,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144578,4-7-22,1.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144579,4-7-23,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144580,4-8-12,7.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144581,4-8-14,4.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144582,4-8-19,3.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144583,4-8-20,1.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144584,4-8-21,2.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144585,4-8-22,3.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144586,4-9-12,3.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144587,4-9-13,4.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144588,4-9-14,3.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144589,4-9-16,2.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144590,4-9-20,3.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144591,4-10-13,7.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144592,4-10-14,5.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144593,4-10-15,3.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144594,4-10-16,2.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144595,4-10-18,2.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144596,4-10-19,2.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144597,4-10-20,1.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144598,4-10-21,1.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144599,4-10-22,2.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144600,4-10-23,1.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144601,4-11-12,7.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144602,4-11-13,8.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144603,4-11-14,9.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144604,4-11-15,5.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144605,4-11-16,4.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144606,4-11-23,2.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144607,4-12-12,32.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144608,4-12-18,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144609,4-12-19,2.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144610,4-12-20,3.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144611,4-13-12,28.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144612,4-13-13,16.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144613,4-13-14,5.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144614,4-13-15,2.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144615,4-13-16,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144616,4-13-17,1.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144617,4-13-18,1.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144618,4-13-19,0.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144619,4-13-20,1.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144620,4-14-12,4.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144621,4-14-13,2.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144622,4-14-14,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144623,4-14-15,0.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144624,4-14-17,0.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144625,4-14-18,0.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144626,4-14-19,0.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144627,4-14-20,0.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144628,4-14-21,1.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144629,4-14-22,1.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144630,5-1-12,6.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144631,5-1-13,5.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144632,5-1-14,4.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144633,5-1-15,3.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144634,5-1-16,2.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144635,5-1-17,2.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144636,5-1-18,2.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144637,5-1-19,2.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144638,5-1-21,2.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144639,5-1-22,1.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144640,5-1-23,2.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144641,5-2-12,2.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144642,5-2-13,2.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144643,5-2-15,1.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144644,5-2-16,4.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144645,5-2-17,5.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144646,5-2-18,5.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144647,5-2-19,5.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144648,5-2-20,3.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144649,5-2-21,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144650,5-2-22,2.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144651,5-2-23,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144652,5-3-12,6.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144653,5-3-13,4.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144654,5-3-15,2.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144655,5-3-16,2.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144656,5-3-17,1.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144657,5-3-18,2.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144658,5-3-19,2.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144659,5-3-20,1.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144660,5-3-21,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144661,5-3-22,1.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144662,5-3-23,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144663,5-4-12,9.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144664,5-4-13,4.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144665,5-4-14,4.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144666,5-4-15,1.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144667,5-4-16,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144668,5-4-17,1.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144669,5-4-18,0.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144670,5-4-19,0.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144671,5-4-20,0.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144672,5-4-21,0.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144673,5-4-22,0.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144674,5-4-23,0.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144675,5-5-12,1.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144676,5-5-13,1.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144677,5-5-14,1.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144678,5-5-15,2.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144679,5-5-20,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144680,5-5-22,1.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144681,5-5-23,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144682,5-6-12,7.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144683,5-6-13,5.1,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144684,5-6-14,2.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144685,5-6-15,2.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144686,5-6-16,1.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144687,5-6-17,1.8,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144688,5-6-18,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144689,5-6-19,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144690,5-6-20,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144691,5-6-21,1.3,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144692,5-6-22,1.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144693,5-6-23,1.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144694,5-7-12,6.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144695,5-7-13,4.0,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144696,5-7-14,3.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144697,5-7-15,3.9,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144698,5-7-16,2.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144699,5-7-17,2.2,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144700,5-7-18,2.4,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144701,5-7-19,1.7,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144702,5-7-20,1.6,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
144703,5-8-12,5.5,29.520443,-95.392509,48_39_1004,48_39_1004/48_39_1004.netcdf,48_39_1004/48_39_1004.npy
